,minutes_per_mile,treated,post,scooter,origin_tract,destination,day_of_week,month,numvehicles,totalschool,tract,date,transit.routes,walk.score,bike.hubs,precip,week_num
5476,2.5076943654920347,0,0,0,10205,10114,Monday,7,2475,966,sandy springs,2018-07-30,3,24,0,0,31
5477,2.576398320710995,0,0,0,10205,10114,Tuesday,7,2475,966,sandy springs,2018-07-31,3,24,0,1,31
5478,3.077937193809402,0,0,0,10205,10114,Wednesday,8,2475,966,sandy springs,2018-08-01,3,24,0,1,31
5479,3.2222154997692174,0,0,0,10205,10114,Thursday,8,2475,966,sandy springs,2018-08-02,3,24,0,1,31
5480,3.256567477378697,0,0,0,10205,10114,Friday,8,2475,966,sandy springs,2018-08-03,3,24,0,0,31
5481,3.284049059466281,0,0,0,10205,10114,Saturday,8,2475,966,sandy springs,2018-08-04,3,24,0,0,31
5482,2.8374733505430423,0,0,0,10205,10114,Monday,8,2475,966,sandy springs,2018-08-06,3,24,0,0,32
5483,2.597009507276683,0,0,0,10205,10114,Tuesday,8,2475,966,sandy springs,2018-08-07,3,24,0,0,32
5484,2.9886220520247537,0,0,0,10205,10114,Wednesday,8,2475,966,sandy springs,2018-08-08,3,24,0,1,32
5485,3.565735275864017,0,1,0,10205,10114,Thursday,8,2475,966,sandy springs,2018-08-09,3,24,0,1,32
5486,3.290919454988177,0,1,0,10205,10114,Friday,8,2475,966,sandy springs,2018-08-10,3,24,0,0,32
5487,2.7550286042802905,0,1,0,10205,10114,Saturday,8,2475,966,sandy springs,2018-08-11,3,24,0,0,32
5488,2.6588430669737466,0,1,0,10205,10114,Monday,8,2475,966,sandy springs,2018-08-13,3,24,0,0,33
5489,2.7206766266708104,0,1,0,10205,10114,Tuesday,8,2475,966,sandy springs,2018-08-14,3,24,0,0,33
5490,2.487083178926347,0,1,0,10205,10114,Wednesday,8,2475,966,sandy springs,2018-08-15,3,24,0,0,33
5491,2.5901391117547865,0,1,0,10205,10114,Thursday,8,2475,966,sandy springs,2018-08-16,3,24,0,0,33
5492,3.235956290813009,0,1,0,10205,10114,Friday,8,2475,966,sandy springs,2018-08-17,3,24,0,1,33
5493,2.8718253281525223,0,1,0,10205,10114,Saturday,8,2475,966,sandy springs,2018-08-18,3,24,0,1,33
5494,2.7206766266708104,0,1,0,10205,10114,Monday,8,2475,966,sandy springs,2018-08-20,3,24,0,1,34
5495,3.091677984853193,0,1,0,10205,10114,Tuesday,8,2475,966,sandy springs,2018-08-21,3,24,0,1,34
5496,3.1741227311159457,0,1,0,10205,10114,Wednesday,8,2475,966,sandy springs,2018-08-22,3,24,0,0,34
5497,3.2703082684224896,0,1,0,10205,10114,Thursday,8,2475,966,sandy springs,2018-08-23,3,24,0,0,34
5498,3.1122891714188814,0,1,0,10205,10114,Friday,8,2475,966,sandy springs,2018-08-24,3,24,0,0,34
5499,3.077937193809402,0,1,0,10205,10114,Saturday,8,2475,966,sandy springs,2018-08-25,3,24,0,0,34
5500,2.919918096805794,0,1,0,10205,10114,Sunday,8,2475,966,sandy springs,2018-08-26,3,24,0,0,34
5501,2.7481582087583947,0,1,0,10205,10114,Monday,8,2475,966,sandy springs,2018-08-27,3,24,0,0,35
5502,2.3771568505760112,0,1,0,10205,10114,Tuesday,8,2475,966,sandy springs,2018-08-28,3,24,0,0,35
5503,2.7206766266708104,0,1,0,10205,10114,Wednesday,8,2475,966,sandy springs,2018-08-29,3,24,0,0,35
5504,2.968010865459066,0,1,0,10205,10114,Thursday,8,2475,966,sandy springs,2018-08-30,3,24,0,0,35
5505,2.6382318804080587,0,1,0,10205,10114,Friday,8,2475,966,sandy springs,2018-08-31,3,24,0,0,35
5506,2.99549244754665,0,1,0,10205,10114,Saturday,9,2475,966,sandy springs,2018-09-01,3,24,0,0,35
5507,3.1741227311159457,0,1,0,10205,10114,Monday,9,2475,966,sandy springs,2018-09-03,3,24,0,0,36
5508,2.438990410273075,0,1,0,10205,10114,Tuesday,9,2475,966,sandy springs,2018-09-04,3,24,0,0,36
5509,2.576398320710995,0,1,0,10205,10114,Wednesday,9,2475,966,sandy springs,2018-09-05,3,24,0,0,36
5510,2.974881260980962,0,1,0,10205,10114,Thursday,9,2475,966,sandy springs,2018-09-06,3,24,0,0,36
5511,2.4985275341466218,0,0,0,10205,10113,Thursday,7,2475,966,sandy springs,2018-07-12,3,24,0,0,28
5512,2.269789097921931,0,0,0,10205,10113,Friday,7,2475,966,sandy springs,2018-07-13,3,24,0,1,28
5513,2.111431718997145,0,0,0,10205,10113,Saturday,7,2475,966,sandy springs,2018-07-14,3,24,0,0,28
5514,1.8299074897975256,0,0,0,10205,10113,Sunday,7,2475,966,sandy springs,2018-07-15,3,24,0,1,28
5515,2.0850388225096808,0,0,0,10205,10113,Monday,7,2475,966,sandy springs,2018-07-16,3,24,0,1,29
5516,2.164217511972073,0,0,0,10205,10113,Tuesday,7,2475,966,sandy springs,2018-07-17,3,24,0,0,29
5517,2.164217511972073,0,0,0,10205,10113,Wednesday,7,2475,966,sandy springs,2018-07-18,3,24,0,0,29
5518,2.2433962014344666,0,0,0,10205,10113,Thursday,7,2475,966,sandy springs,2018-07-19,3,24,0,1,29
5519,2.6216943844214557,0,0,0,10205,10113,Friday,7,2475,966,sandy springs,2018-07-20,3,24,0,0,29
5520,1.8826932827724543,0,0,0,10205,10113,Saturday,7,2475,966,sandy springs,2018-07-21,3,24,0,1,29
5521,2.296181994409395,0,0,0,10205,10113,Sunday,7,2475,966,sandy springs,2018-07-22,3,24,0,1,29
5522,2.4897299019841337,0,0,0,10205,10113,Monday,7,2475,966,sandy springs,2018-07-23,3,24,0,1,30
5523,2.129026983322121,0,0,0,10205,10113,Tuesday,7,2475,966,sandy springs,2018-07-24,3,24,0,1,30
5524,2.190610408459538,0,0,0,10205,10113,Wednesday,7,2475,966,sandy springs,2018-07-25,3,24,0,0,30
5525,1.8123122254725492,0,0,0,10205,10113,Thursday,7,2475,966,sandy springs,2018-07-26,3,24,0,0,30
5526,2.0762411903471927,0,0,0,10205,10113,Friday,7,2475,966,sandy springs,2018-07-27,3,24,0,0,30
5527,1.900288547097431,0,0,0,10205,10113,Saturday,7,2475,966,sandy springs,2018-07-28,3,24,0,0,30
5528,2.190610408459538,0,0,0,10205,10113,Sunday,7,2475,966,sandy springs,2018-07-29,3,24,0,0,30
5529,1.5923714214103468,0,0,0,10205,10113,Monday,7,2475,966,sandy springs,2018-07-30,3,24,0,0,31
5530,1.8914909149349424,0,0,0,10205,10113,Tuesday,7,2475,966,sandy springs,2018-07-31,3,24,0,1,31
5531,1.8826932827724543,0,0,0,10205,10113,Wednesday,8,2475,966,sandy springs,2018-08-01,3,24,0,1,31
5532,2.331372523059348,0,0,0,10205,10113,Thursday,8,2475,966,sandy springs,2018-08-02,3,24,0,1,31
5533,2.533718062796574,0,0,0,10205,10113,Friday,8,2475,966,sandy springs,2018-08-03,3,24,0,0,31
5534,2.586503855771503,0,0,0,10205,10113,Saturday,8,2475,966,sandy springs,2018-08-04,3,24,0,0,31
5535,2.199408040622026,0,0,0,10205,10113,Monday,8,2475,966,sandy springs,2018-08-06,3,24,0,0,32
5536,2.1554198798095854,0,0,0,10205,10113,Tuesday,8,2475,966,sandy springs,2018-08-07,3,24,0,0,32
5537,2.137824615484609,0,0,0,10205,10113,Wednesday,8,2475,966,sandy springs,2018-08-08,3,24,0,1,32
5538,2.7096707060463365,0,1,0,10205,10113,Thursday,8,2475,966,sandy springs,2018-08-09,3,24,0,1,32
5539,2.542515694959062,0,1,0,10205,10113,Friday,8,2475,966,sandy springs,2018-08-10,3,24,0,0,32
5540,2.0850388225096808,0,1,0,10205,10113,Saturday,8,2475,966,sandy springs,2018-08-11,3,24,0,0,32
5541,1.6539548465477636,0,1,0,10205,10113,Monday,8,2475,966,sandy springs,2018-08-13,3,24,0,0,33
5542,1.8035145933100611,0,1,0,10205,10113,Tuesday,8,2475,966,sandy springs,2018-08-14,3,24,0,0,33
5543,1.7067406395226925,0,1,0,10205,10113,Wednesday,8,2475,966,sandy springs,2018-08-15,3,24,0,0,33
5544,1.8123122254725492,0,1,0,10205,10113,Thursday,8,2475,966,sandy springs,2018-08-16,3,24,0,0,33
5545,2.2521938335969547,0,1,0,10205,10113,Friday,8,2475,966,sandy springs,2018-08-17,3,24,0,1,33
5546,2.0586459260222165,0,1,0,10205,10113,Saturday,8,2475,966,sandy springs,2018-08-18,3,24,0,1,33
5547,2.014657765209776,0,1,0,10205,10113,Monday,8,2475,966,sandy springs,2018-08-20,3,24,0,1,34
5548,2.6304920165839434,0,1,0,10205,10113,Tuesday,8,2475,966,sandy springs,2018-08-21,3,24,0,1,34
5549,2.357765419546812,0,1,0,10205,10113,Wednesday,8,2475,966,sandy springs,2018-08-22,3,24,0,0,34
5550,2.604099120096479,0,1,0,10205,10113,Thursday,8,2475,966,sandy springs,2018-08-23,3,24,0,0,34
5551,2.656884913071408,0,1,0,10205,10113,Friday,8,2475,966,sandy springs,2018-08-24,3,24,0,0,34
5552,2.4545393733341814,0,1,0,10205,10113,Saturday,8,2475,966,sandy springs,2018-08-25,3,24,0,0,34
5553,2.4457417411716933,0,1,0,10205,10113,Sunday,8,2475,966,sandy springs,2018-08-26,3,24,0,0,34
5554,1.8299074897975256,0,1,0,10205,10113,Monday,8,2475,966,sandy springs,2018-08-27,3,24,0,0,35
5555,1.6275619500602994,0,1,0,10205,10113,Tuesday,8,2475,966,sandy springs,2018-08-28,3,24,0,0,35
5556,1.9090861792599187,0,1,0,10205,10113,Wednesday,8,2475,966,sandy springs,2018-08-29,3,24,0,0,35
5557,1.926681443584895,0,1,0,10205,10113,Thursday,8,2475,966,sandy springs,2018-08-30,3,24,0,0,35
5558,1.847502754122502,0,1,0,10205,10113,Friday,8,2475,966,sandy springs,2018-08-31,3,24,0,0,35
5559,2.111431718997145,0,1,0,10205,10113,Saturday,9,2475,966,sandy springs,2018-09-01,3,24,0,0,35
5560,2.0586459260222165,0,1,0,10205,10113,Monday,9,2475,966,sandy springs,2018-09-03,3,24,0,0,36
5561,1.4955974676229775,0,1,0,10205,10113,Tuesday,9,2475,966,sandy springs,2018-09-04,3,24,0,0,36
5562,1.7331335360101563,0,1,0,10205,10113,Wednesday,9,2475,966,sandy springs,2018-09-05,3,24,0,0,36
5563,2.2082056727845143,0,1,0,10205,10113,Thursday,9,2475,966,sandy springs,2018-09-06,3,24,0,0,36
5564,2.222344192645654,0,0,0,10205,10118,Thursday,7,2475,966,sandy springs,2018-07-12,3,24,0,0,28
5565,2.184027913462109,0,0,0,10205,10118,Friday,7,2475,966,sandy springs,2018-07-13,3,24,0,1,28
5566,2.1188902388500805,0,0,0,10205,10118,Saturday,7,2475,966,sandy springs,2018-07-14,3,24,0,0,28
5567,2.0001097733810886,0,0,0,10205,10118,Sunday,7,2475,966,sandy springs,2018-07-15,3,24,0,1,28
5568,2.2644920997475544,0,0,0,10205,10118,Monday,7,2475,966,sandy springs,2018-07-16,3,24,0,1,29
5569,2.3717776814614826,0,0,0,10205,10118,Tuesday,7,2475,966,sandy springs,2018-07-17,3,24,0,0,29
5570,2.406262332726674,0,0,0,10205,10118,Wednesday,7,2475,966,sandy springs,2018-07-18,3,24,0,0,29
5571,2.107395355095017,0,0,0,10205,10118,Thursday,7,2475,966,sandy springs,2018-07-19,3,24,0,1,29
5572,2.379440937298192,0,0,0,10205,10118,Friday,7,2475,966,sandy springs,2018-07-20,3,24,0,0,29
5573,2.057584192156407,0,0,0,10205,10118,Saturday,7,2475,966,sandy springs,2018-07-21,3,24,0,1,29
5574,2.4369153560735106,0,0,0,10205,10118,Sunday,7,2475,966,sandy springs,2018-07-22,3,24,0,1,29
5575,3.1572614047241707,0,0,0,10205,10118,Monday,7,2475,966,sandy springs,2018-07-23,3,24,0,1,30
5576,2.678307914929849,0,0,0,10205,10118,Tuesday,7,2475,966,sandy springs,2018-07-24,3,24,0,1,30
5577,2.141880006360208,0,0,0,10205,10118,Wednesday,7,2475,966,sandy springs,2018-07-25,3,24,0,0,30
5578,2.107395355095017,0,0,0,10205,10118,Thursday,7,2475,966,sandy springs,2018-07-26,3,24,0,0,30
5579,2.0767423317481803,0,0,0,10205,10118,Friday,7,2475,966,sandy springs,2018-07-27,3,24,0,0,30
5580,2.084405587584889,0,0,0,10205,10118,Saturday,7,2475,966,sandy springs,2018-07-28,3,24,0,0,30
5581,2.2300074484823638,0,0,0,10205,10118,Sunday,7,2475,966,sandy springs,2018-07-29,3,24,0,0,30
5582,1.9349720987690608,0,0,0,10205,10118,Monday,7,2475,966,sandy springs,2018-07-30,3,24,0,0,31
5583,2.6361600078279483,0,0,0,10205,10118,Tuesday,7,2475,966,sandy springs,2018-07-31,3,24,0,1,31
5584,2.490558146930475,0,0,0,10205,10118,Wednesday,8,2475,966,sandy springs,2018-08-01,3,24,0,1,31
5585,2.5173795423589564,0,0,0,10205,10118,Thursday,8,2475,966,sandy springs,2018-08-02,3,24,0,1,31
5586,2.2721553555842635,0,0,0,10205,10118,Friday,8,2475,966,sandy springs,2018-08-03,3,24,0,0,31
5587,2.425420472318447,0,0,0,10205,10118,Saturday,8,2475,966,sandy springs,2018-08-04,3,24,0,0,31
5588,2.3104716347678096,0,0,0,10205,10118,Monday,8,2475,966,sandy springs,2018-08-06,3,24,0,0,32
5589,2.4139255885633832,0,0,0,10205,10118,Tuesday,8,2475,966,sandy springs,2018-08-07,3,24,0,0,32
5590,2.3028083789311005,0,0,0,10205,10118,Wednesday,8,2475,966,sandy springs,2018-08-08,3,24,0,1,32
5591,2.613170240317821,0,1,0,10205,10118,Thursday,8,2475,966,sandy springs,2018-08-09,3,24,0,1,32
5592,2.613170240317821,0,1,0,10205,10118,Friday,8,2475,966,sandy springs,2018-08-10,3,24,0,0,32
5593,2.03459442464628,0,1,0,10205,10118,Saturday,8,2475,966,sandy springs,2018-08-11,3,24,0,0,32
5594,2.1801962855437536,0,1,0,10205,10118,Monday,8,2475,966,sandy springs,2018-08-13,3,24,0,0,33
5595,2.2798186114209726,0,1,0,10205,10118,Tuesday,8,2475,966,sandy springs,2018-08-14,3,24,0,0,33
5596,2.5480325657057934,0,1,0,10205,10118,Wednesday,8,2475,966,sandy springs,2018-08-15,3,24,0,0,33
5597,2.1725330297070444,0,1,0,10205,10118,Thursday,8,2475,966,sandy springs,2018-08-16,3,24,0,0,33
5598,2.2606604718292003,0,1,0,10205,10118,Friday,8,2475,966,sandy springs,2018-08-17,3,24,0,1,33
5599,2.053752564238053,0,1,0,10205,10118,Saturday,8,2475,966,sandy springs,2018-08-18,3,24,0,1,33
5600,2.398599076889965,0,1,0,10205,10118,Monday,8,2475,966,sandy springs,2018-08-20,3,24,0,1,34
5601,3.0346493113368243,0,1,0,10205,10118,Tuesday,8,2475,966,sandy springs,2018-08-21,3,24,0,1,34
5602,2.467568379420347,0,1,0,10205,10118,Wednesday,8,2475,966,sandy springs,2018-08-22,3,24,0,0,34
5603,2.3372930301962915,0,1,0,10205,10118,Thursday,8,2475,966,sandy springs,2018-08-23,3,24,0,0,34
5604,2.39476744897161,0,1,0,10205,10118,Friday,8,2475,966,sandy springs,2018-08-24,3,24,0,0,34
5605,2.2644920997475544,0,1,0,10205,10118,Saturday,8,2475,966,sandy springs,2018-08-25,3,24,0,0,34
5606,2.390935821053256,0,1,0,10205,10118,Sunday,8,2475,966,sandy springs,2018-08-26,3,24,0,0,34
5607,2.149543262196917,0,1,0,10205,10118,Monday,8,2475,966,sandy springs,2018-08-27,3,24,0,0,35
5608,1.94263535460577,0,1,0,10205,10118,Tuesday,8,2475,966,sandy springs,2018-08-28,3,24,0,0,35
5609,2.249165588074136,0,1,0,10205,10118,Wednesday,8,2475,966,sandy springs,2018-08-29,3,24,0,0,35
5610,2.0077730292177978,0,1,0,10205,10118,Thursday,8,2475,966,sandy springs,2018-08-30,3,24,0,0,35
5611,2.145711634278563,0,1,0,10205,10118,Friday,8,2475,966,sandy springs,2018-08-31,3,24,0,0,35
5612,2.3832725652165467,0,1,0,10205,10118,Saturday,9,2475,966,sandy springs,2018-09-01,3,24,0,0,35
5613,2.157206518033626,0,1,0,10205,10118,Monday,9,2475,966,sandy springs,2018-09-03,3,24,0,0,36
5614,2.0077730292177978,0,1,0,10205,10118,Tuesday,9,2475,966,sandy springs,2018-09-04,3,24,0,0,36
5615,2.03459442464628,0,1,0,10205,10118,Wednesday,9,2475,966,sandy springs,2018-09-05,3,24,0,0,36
5616,2.494389774848829,0,1,0,10205,10118,Thursday,9,2475,966,sandy springs,2018-09-06,3,24,0,0,36
5617,2.2929238438525394,0,0,0,10205,10117,Thursday,7,2475,966,sandy springs,2018-07-12,3,24,0,0,28
5618,2.602247617220227,0,0,0,10205,10117,Friday,7,2475,966,sandy springs,2018-07-13,3,24,0,1,28
5619,2.7249951463343884,0,0,0,10205,10117,Saturday,7,2475,966,sandy springs,2018-07-14,3,24,0,0,28
5620,2.1701763147383777,0,0,0,10205,10117,Sunday,7,2475,966,sandy springs,2018-07-15,3,24,0,1,28
5621,2.1849060182320774,0,0,0,10205,10117,Monday,7,2475,966,sandy springs,2018-07-16,3,24,0,1,29
5622,2.420581274131268,0,0,0,10205,10117,Tuesday,7,2475,966,sandy springs,2018-07-17,3,24,0,0,29
5623,2.052338686788783,0,0,0,10205,10117,Wednesday,7,2475,966,sandy springs,2018-07-18,3,24,0,0,29
5624,2.410761471802135,0,0,0,10205,10117,Thursday,7,2475,966,sandy springs,2018-07-19,3,24,0,1,29
5625,2.396031768308436,0,0,0,10205,10117,Friday,7,2475,966,sandy springs,2018-07-20,3,24,0,0,29
5626,2.675896134688724,0,0,0,10205,10117,Saturday,7,2475,966,sandy springs,2018-07-21,3,24,0,1,29
5627,1.9934198728139847,0,0,0,10205,10117,Sunday,7,2475,966,sandy springs,2018-07-22,3,24,0,1,29
5628,3.4418407163610927,0,0,0,10205,10117,Monday,7,2475,966,sandy springs,2018-07-23,3,24,0,1,30
5629,2.705355541676123,0,0,0,10205,10117,Tuesday,7,2475,966,sandy springs,2018-07-24,3,24,0,1,30
5630,1.983600070484852,0,0,0,10205,10117,Wednesday,7,2475,966,sandy springs,2018-07-25,3,24,0,0,30
5631,2.317473349675372,0,0,0,10205,10117,Thursday,7,2475,966,sandy springs,2018-07-26,3,24,0,0,30
5632,2.381302064814736,0,0,0,10205,10117,Friday,7,2475,966,sandy springs,2018-07-27,3,24,0,0,30
5633,2.3223832508399385,0,0,0,10205,10117,Saturday,7,2475,966,sandy springs,2018-07-28,3,24,0,0,30
5634,1.70864560526913,0,0,0,10205,10117,Sunday,7,2475,966,sandy springs,2018-07-29,3,24,0,0,30
5635,2.1210773030927133,0,0,0,10205,10117,Monday,7,2475,966,sandy springs,2018-07-30,3,24,0,0,31
5636,2.5924278148910944,0,0,0,10205,10117,Tuesday,7,2475,966,sandy springs,2018-07-31,3,24,0,1,31
5637,2.813373367296585,0,0,0,10205,10117,Wednesday,8,2475,966,sandy springs,2018-08-01,3,24,0,1,31
5638,2.317473349675372,0,0,0,10205,10117,Thursday,8,2475,966,sandy springs,2018-08-02,3,24,0,1,31
5639,2.5531486055745622,0,0,0,10205,10117,Friday,8,2475,966,sandy springs,2018-08-03,3,24,0,0,31
5640,2.391121867143869,0,0,0,10205,10117,Saturday,8,2475,966,sandy springs,2018-08-04,3,24,0,0,31
5641,2.396031768308436,0,0,0,10205,10117,Monday,8,2475,966,sandy springs,2018-08-06,3,24,0,0,32
5642,2.2929238438525394,0,0,0,10205,10117,Tuesday,8,2475,966,sandy springs,2018-08-07,3,24,0,0,32
5643,2.5285990997517303,0,0,0,10205,10117,Wednesday,8,2475,966,sandy springs,2018-08-08,3,24,0,1,32
5644,2.7299050474989555,0,1,0,10205,10117,Thursday,8,2475,966,sandy springs,2018-08-09,3,24,0,1,32
5645,2.4598604834477995,0,1,0,10205,10117,Friday,8,2475,966,sandy springs,2018-08-10,3,24,0,0,32
5646,2.6611664311950247,0,1,0,10205,10117,Saturday,8,2475,966,sandy springs,2018-08-11,3,24,0,0,32
5647,2.2683743380297074,0,1,0,10205,10117,Monday,8,2475,966,sandy springs,2018-08-13,3,24,0,0,33
5648,3.034318919702076,0,1,0,10205,10117,Tuesday,8,2475,966,sandy springs,2018-08-14,3,24,0,0,33
5649,2.882111983600516,0,1,0,10205,10117,Wednesday,8,2475,966,sandy springs,2018-08-15,3,24,0,0,33
5650,2.518779297422597,0,1,0,10205,10117,Thursday,8,2475,966,sandy springs,2018-08-16,3,24,0,0,33
5651,2.705355541676123,0,1,0,10205,10117,Friday,8,2475,966,sandy springs,2018-08-17,3,24,0,1,33
5652,2.558058506739129,0,1,0,10205,10117,Saturday,8,2475,966,sandy springs,2018-08-18,3,24,0,1,33
5653,2.548238704409996,0,1,0,10205,10117,Monday,8,2475,966,sandy springs,2018-08-20,3,24,0,1,34
5654,3.0981476348414403,0,1,0,10205,10117,Tuesday,8,2475,966,sandy springs,2018-08-21,3,24,0,1,34
5655,2.5826080125619613,0,1,0,10205,10117,Wednesday,8,2475,966,sandy springs,2018-08-22,3,24,0,0,34
5656,2.7348149486635216,0,1,0,10205,10117,Thursday,8,2475,966,sandy springs,2018-08-23,3,24,0,0,34
5657,2.877202082435949,0,1,0,10205,10117,Friday,8,2475,966,sandy springs,2018-08-24,3,24,0,0,34
5658,2.636616925372192,0,1,0,10205,10117,Saturday,8,2475,966,sandy springs,2018-08-25,3,24,0,0,34
5659,2.36166246015647,0,1,0,10205,10117,Sunday,8,2475,966,sandy springs,2018-08-26,3,24,0,0,34
5660,2.61206741954936,0,1,0,10205,10117,Monday,8,2475,966,sandy springs,2018-08-27,3,24,0,0,35
5661,2.032699082130517,0,1,0,10205,10117,Tuesday,8,2475,966,sandy springs,2018-08-28,3,24,0,0,35
5662,2.3371129543336377,0,1,0,10205,10117,Wednesday,8,2475,966,sandy springs,2018-08-29,3,24,0,0,35
5663,2.2290951287131757,0,1,0,10205,10117,Thursday,8,2475,966,sandy springs,2018-08-30,3,24,0,0,35
5664,2.651346628865892,0,1,0,10205,10117,Friday,8,2475,966,sandy springs,2018-08-31,3,24,0,0,35
5665,2.720085245169822,0,1,0,10205,10117,Saturday,9,2475,966,sandy springs,2018-09-01,3,24,0,0,35
5666,2.2290951287131757,0,1,0,10205,10117,Monday,9,2475,966,sandy springs,2018-09-03,3,24,0,0,36
5667,2.626797123043059,0,1,0,10205,10117,Tuesday,9,2475,966,sandy springs,2018-09-04,3,24,0,0,36
5668,2.2929238438525394,0,1,0,10205,10117,Wednesday,9,2475,966,sandy springs,2018-09-05,3,24,0,0,36
5669,2.499139692764331,0,1,0,10205,10117,Thursday,9,2475,966,sandy springs,2018-09-06,3,24,0,0,36
5670,2.5274541898433074,0,0,0,10205,10120,Thursday,7,2475,966,sandy springs,2018-07-12,3,24,0,0,28
5671,2.320543432332819,0,0,0,10205,10120,Friday,7,2475,966,sandy springs,2018-07-13,3,24,0,1,28
5672,2.0926796867200026,0,0,0,10205,10120,Saturday,7,2475,966,sandy springs,2018-07-14,3,24,0,0,28
5673,2.409593631767713,0,0,0,10205,10120,Friday,7,2475,966,sandy springs,2018-07-20,3,24,0,0,29
5674,2.027201598900228,0,0,0,10205,10120,Saturday,7,2475,966,sandy springs,2018-07-21,3,24,0,1,29
5675,2.938656581351493,0,0,0,10205,10120,Thursday,7,2475,966,sandy springs,2018-07-26,3,24,0,0,30
5676,2.0848223161816297,0,0,0,10205,10120,Friday,7,2475,966,sandy springs,2018-07-27,3,24,0,0,30
5677,1.82029084138974,0,0,0,10205,10120,Saturday,7,2475,966,sandy springs,2018-07-28,3,24,0,0,30
5678,2.6086470187398283,0,0,0,10205,10120,Wednesday,8,2475,966,sandy springs,2018-08-01,3,24,0,1,31
5679,2.938656581351493,0,0,0,10205,10120,Friday,8,2475,966,sandy springs,2018-08-03,3,24,0,0,31
5680,2.6217426363037832,0,0,0,10205,10120,Saturday,8,2475,966,sandy springs,2018-08-04,3,24,0,0,31
5681,2.412212755280504,0,1,0,10205,10120,Friday,8,2475,966,sandy springs,2018-08-10,3,24,0,0,32
5682,2.0743458221304656,0,1,0,10205,10120,Saturday,8,2475,966,sandy springs,2018-08-11,3,24,0,0,32
5683,2.702935465200304,0,1,0,10205,10120,Tuesday,8,2475,966,sandy springs,2018-08-14,3,24,0,0,33
5684,2.0743458221304656,0,1,0,10205,10120,Thursday,8,2475,966,sandy springs,2018-08-16,3,24,0,0,33
5685,2.056011957540929,0,1,0,10205,10120,Friday,8,2475,966,sandy springs,2018-08-17,3,24,0,1,33
5686,2.2053019977700155,0,1,0,10205,10120,Saturday,8,2475,966,sandy springs,2018-08-18,3,24,0,1,33
5687,2.1162517983351217,0,1,0,10205,10120,Saturday,8,2475,966,sandy springs,2018-08-25,3,24,0,0,34
5688,2.325781679358401,0,1,0,10205,10120,Tuesday,8,2475,966,sandy springs,2018-08-28,3,24,0,0,35
5689,2.34935379097352,0,1,0,10205,10120,Saturday,9,2475,966,sandy springs,2018-09-01,3,24,0,0,35
5690,2.441023113921205,0,1,0,10205,10120,Tuesday,9,2475,966,sandy springs,2018-09-04,3,24,0,0,36
5691,2.544094059052576,0,0,0,10208,10110,Thursday,7,1905,637,sandy springs,2018-07-12,2,15,0,0,28
5692,2.773132997886949,0,0,0,10208,10110,Friday,7,1905,637,sandy springs,2018-07-13,2,15,0,1,28
5693,2.322102472182337,0,0,0,10208,10110,Saturday,7,1905,637,sandy springs,2018-07-14,2,15,0,0,28
5694,2.7590382939586795,0,0,0,10208,10110,Sunday,7,1905,637,sandy springs,2018-07-15,2,15,0,1,28
5695,2.167060728971377,0,0,0,10208,10110,Monday,7,1905,637,sandy springs,2018-07-16,2,15,0,1,29
5696,2.47362053941123,0,0,0,10208,10110,Tuesday,7,1905,637,sandy springs,2018-07-17,2,15,0,0,29
5697,2.424289075662288,0,0,0,10208,10110,Wednesday,7,1905,637,sandy springs,2018-07-18,2,15,0,0,29
5698,2.22696322066652,0,0,0,10208,10110,Thursday,7,1905,637,sandy springs,2018-07-19,2,15,0,1,29
5699,2.864748573420698,0,0,0,10208,10110,Friday,7,1905,637,sandy springs,2018-07-20,2,15,0,0,29
5700,2.336197176110606,0,0,0,10208,10110,Saturday,7,1905,637,sandy springs,2018-07-21,2,15,0,1,29
5701,2.283342036379597,0,0,0,10208,10110,Sunday,7,1905,637,sandy springs,2018-07-22,2,15,0,1,29
5702,2.452478483518826,0,0,0,10208,10110,Monday,7,1905,637,sandy springs,2018-07-23,2,15,0,1,30
5703,2.7061831542276704,0,0,0,10208,10110,Tuesday,7,1905,637,sandy springs,2018-07-24,2,15,0,1,30
5704,2.315055120218202,0,0,0,10208,10110,Wednesday,7,1905,637,sandy springs,2018-07-25,2,15,0,0,30
5705,2.466573187447095,0,0,0,10208,10110,Thursday,7,1905,637,sandy springs,2018-07-26,2,15,0,0,30
5706,2.7555146179766123,0,0,0,10208,10110,Friday,7,1905,637,sandy springs,2018-07-27,2,15,0,0,30
5707,2.353815556020942,0,0,0,10208,10110,Saturday,7,1905,637,sandy springs,2018-07-28,2,15,0,0,30
5708,2.184679108881713,0,0,0,10208,10110,Sunday,7,1905,637,sandy springs,2018-07-29,2,15,0,0,30
5709,2.7202778581559395,0,0,0,10208,10110,Monday,7,1905,637,sandy springs,2018-07-30,2,15,0,0,31
5710,2.857701221456564,0,0,0,10208,10110,Tuesday,7,1905,637,sandy springs,2018-07-31,2,15,0,1,31
5711,2.815417109671756,0,0,0,10208,10110,Wednesday,8,1905,637,sandy springs,2018-08-01,2,15,0,1,31
5712,2.272771008433395,0,0,0,10208,10110,Thursday,8,1905,637,sandy springs,2018-08-02,2,15,0,1,31
5713,2.170584404953444,0,0,0,10208,10110,Friday,8,1905,637,sandy springs,2018-08-03,2,15,0,0,31
