"","Travel.Time.per.Mile..Minutes.Mile.","post","treatment","June","Aug","Sept","Mon","Wed","Thur","Fri","Sat","Sun","Vehicles","TransRoutes","WalkScore","NumBikeshare","school.population","event","Precip","tract","Date","DoW"
"683",8.06533464349879,0,1,1,0,0,0,0,0,0,1,0,2395,52,81,7,748,0,0,12.02,"2019-06-29","Saturday"
"684",4.17469329487375,0,1,1,0,0,0,0,0,0,1,0,2395,52,81,7,748,0,0,12.02,"2019-06-29","Saturday"
"685",2.80209531562254,0,1,1,0,0,0,0,0,0,1,0,520,14,86,2,487,0,0,42,"2019-06-29","Saturday"
"686",7.45344221503492,0,1,1,0,0,0,0,0,0,1,0,2395,52,92,7,748,0,0,12.02,"2019-06-29","Saturday"
"687",1.43431649645588,0,1,1,0,0,0,0,0,0,1,0,520,14,86,2,487,0,0,42,"2019-06-29","Saturday"
"688",1.38557197907416,0,1,1,0,0,0,0,0,0,1,0,1640,14,43,0,1736,0,0,81.02,"2019-06-29","Saturday"
"689",8.43647155025455,0,1,1,0,0,0,0,0,0,1,0,520,14,86,2,487,0,0,42,"2019-06-29","Saturday"
"690",7.82406890452219,0,1,1,0,0,0,0,0,0,1,0,2395,52,81,7,748,0,0,12.02,"2019-06-29","Saturday"
"691",3.45756518791776,0,1,1,0,0,0,0,0,0,1,0,1055,74,86,6,3135,0,0,19,"2019-06-29","Saturday"
"692",10.5471926904752,0,1,1,0,0,0,0,0,0,1,0,615,57,73,0,556,0,0,26,"2019-06-29","Saturday"
"693",4.28500153445287,0,1,1,0,0,0,0,0,0,1,0,2395,52,81,7,748,0,0,12.02,"2019-06-29","Saturday"
"694",7.00151639915935,0,1,1,0,0,0,0,0,0,1,0,460,56,96,4,374,0,0,35,"2019-06-29","Saturday"
"695",4.23864533911077,0,1,1,0,0,0,0,0,0,1,0,1640,14,43,0,1736,0,0,81.02,"2019-06-29","Saturday"
"696",8.05916148330895,0,1,1,0,0,0,0,0,0,1,0,460,56,96,4,374,0,0,35,"2019-06-29","Saturday"
"697",6.36315487840683,0,1,1,0,0,0,0,0,0,1,0,460,56,96,4,374,0,0,35,"2019-06-29","Saturday"
"698",4.26855047977452,0,1,1,0,0,0,0,0,0,1,0,460,56,79,4,374,0,0,35,"2019-06-29","Saturday"
"699",4.75342351729117,0,1,1,0,0,0,0,0,0,1,0,1055,74,86,6,3135,0,0,19,"2019-06-29","Saturday"
"700",8.53080335608756,0,1,1,0,0,0,0,0,0,1,0,505,5,24,0,420,0,0,85,"2019-06-29","Saturday"
"701",12.3937063100804,0,1,1,0,0,0,0,0,0,1,0,2395,52,81,7,748,0,0,12.02,"2019-06-29","Saturday"
"702",7.37663702411252,0,1,1,0,0,0,0,0,0,1,0,615,57,73,0,556,0,0,26,"2019-06-29","Saturday"
"703",7.66713347837346,0,1,1,0,0,0,0,0,0,1,0,460,56,79,4,374,0,0,35,"2019-06-29","Saturday"
"704",7.53221421747921,0,1,1,0,0,0,0,0,0,1,0,1055,74,86,6,3135,0,0,19,"2019-06-29","Saturday"
"705",6.99999930383835,0,1,1,0,0,0,0,0,0,1,0,605,9,66,1,609,0,0,25,"2019-06-29","Saturday"
"706",3.66806802179347,0,1,1,0,0,0,0,0,0,1,0,1040,54,91,11,1134,0,0,119,"2019-06-29","Saturday"
"707",4.39648855722866,0,1,1,0,0,0,0,0,0,1,0,520,14,86,2,487,0,0,42,"2019-06-29","Saturday"
"708",3.32802721341498,0,1,1,0,0,0,0,0,0,1,0,460,56,96,4,374,0,0,35,"2019-06-29","Saturday"
"709",5.62385872025021,0,1,1,0,0,0,0,0,0,1,0,505,5,24,0,420,0,0,85,"2019-06-29","Saturday"
"710",12.112827137386,0,1,1,0,0,0,0,0,0,1,0,615,57,73,0,556,0,0,26,"2019-06-29","Saturday"
"711",3.19010484120941,0,1,1,0,0,0,0,0,0,1,0,2395,52,81,7,748,0,0,12.02,"2019-06-29","Saturday"
"712",5.16935595576363,0,1,1,0,0,0,0,0,0,1,0,1055,74,86,6,3135,0,0,19,"2019-06-29","Saturday"
"713",5.53746113434074,0,1,1,0,0,0,0,0,0,1,0,1055,74,86,6,3135,0,0,19,"2019-06-29","Saturday"
"714",5.5753169481592,0,1,1,0,0,0,0,0,0,1,0,680,7,33,0,496,0,0,40,"2019-06-29","Saturday"
"715",6.60801515065793,0,1,1,0,0,0,0,0,0,1,0,2395,52,81,7,748,0,0,12.02,"2019-06-29","Saturday"
"716",3.61733746510125,0,1,1,0,0,0,0,0,0,1,0,460,56,79,4,374,0,0,35,"2019-06-29","Saturday"
"717",5.994100729834,0,1,1,0,0,0,0,0,0,1,0,460,56,96,4,374,0,0,35,"2019-06-29","Saturday"
"718",5.30136576927341,0,1,1,0,0,0,0,0,0,1,0,1055,74,86,6,3135,0,0,19,"2019-06-29","Saturday"
"719",10.9773911345668,0,1,1,0,0,0,0,0,0,1,0,2395,52,81,7,748,0,0,12.02,"2019-06-29","Saturday"
"720",6.23501203064285,0,1,1,0,0,0,0,0,0,1,0,605,9,66,1,609,0,0,25,"2019-06-29","Saturday"
"721",3.62223374500365,0,1,1,0,0,0,0,0,0,1,0,605,9,66,1,609,0,0,25,"2019-06-29","Saturday"
"722",3.13670964351506,0,1,1,0,0,0,0,0,0,1,0,520,14,86,2,487,0,0,42,"2019-06-29","Saturday"
"723",7.67095587317129,0,1,1,0,0,0,0,0,0,1,0,460,56,96,4,374,0,0,35,"2019-06-29","Saturday"
"724",4.41011703086927,0,1,1,0,0,0,0,0,0,1,0,615,57,73,0,556,0,0,26,"2019-06-29","Saturday"
"725",9.92260256150577,0,1,1,0,0,0,0,0,0,1,0,615,57,73,0,556,0,0,26,"2019-06-29","Saturday"
"726",12.3905743176975,0,1,1,0,0,0,0,0,0,1,0,1040,54,91,11,1134,0,0,119,"2019-06-29","Saturday"
"727",6.90883742792416,0,1,1,0,0,0,0,0,0,1,0,1040,54,91,11,1134,0,0,119,"2019-06-29","Saturday"
"728",12.4133065095738,0,1,1,0,0,0,0,0,0,1,0,615,57,73,0,556,0,0,26,"2019-06-29","Saturday"
"729",7.92259646168741,0,1,1,0,0,0,0,0,0,1,0,1040,54,91,11,1134,0,0,119,"2019-06-29","Saturday"
"730",5.6833939038178,0,1,1,0,0,0,0,0,0,1,0,460,56,96,4,374,0,0,35,"2019-06-29","Saturday"
"731",5.93225932311492,0,1,1,0,0,0,0,0,0,1,0,605,9,66,1,609,0,0,25,"2019-06-29","Saturday"
"732",5.95729236493131,0,1,1,0,0,0,0,0,0,1,0,1040,54,91,11,1134,0,0,119,"2019-06-29","Saturday"
"733",5.54473741985275,0,1,1,0,0,0,0,0,0,1,0,605,9,66,1,609,0,0,25,"2019-06-29","Saturday"
"734",10.1960161446294,0,1,1,0,0,0,0,0,0,1,0,460,56,96,4,374,0,0,35,"2019-06-29","Saturday"
"735",5.82943155213684,0,1,1,0,0,0,0,0,0,1,0,1040,54,91,11,1134,0,0,119,"2019-06-29","Saturday"
"736",5.04673006049656,0,1,1,0,0,0,0,0,0,1,0,615,57,73,0,556,0,0,26,"2019-06-29","Saturday"
"737",9.03324313546885,0,1,1,0,0,0,0,0,0,1,0,1055,74,86,6,3135,0,0,19,"2019-06-29","Saturday"
"738",2.96327302858509,0,1,1,0,0,0,0,0,0,1,0,185,8,43,0,381,0,0,66.02,"2019-06-29","Saturday"
"739",4.88278951515301,0,1,1,0,0,0,0,0,0,1,0,185,8,43,0,381,0,0,66.02,"2019-06-29","Saturday"
"740",2.98560833125582,0,1,1,0,0,0,0,0,0,1,0,185,8,43,0,381,0,0,66.02,"2019-06-29","Saturday"
"741",2.1999510948241,0,1,1,0,0,0,0,0,0,1,0,520,5,28,0,1202,0,0,76.03,"2019-06-29","Saturday"
"742",3.43907962170103,0,1,1,0,0,0,0,0,0,1,0,520,5,28,0,1202,0,0,76.03,"2019-06-29","Saturday"
"743",5.57627666350409,0,1,1,0,0,0,0,0,0,1,0,520,5,28,0,1202,0,0,76.03,"2019-06-29","Saturday"
"744",3.88166826508139,0,0,1,0,0,0,0,0,0,1,0,1070,11,61,0,742,0,0,123,"2019-06-29","Saturday"
"745",8.97256390160324,0,1,1,0,0,0,0,0,0,1,0,185,8,43,0,381,0,0,66.02,"2019-06-29","Saturday"
"746",8.36118975345831,0,0,1,0,0,0,0,0,0,1,0,1070,11,58,0,742,0,0,123,"2019-06-29","Saturday"
"747",5.05477665422678,0,0,1,0,0,0,0,0,0,1,0,1070,11,58,0,742,0,0,123,"2019-06-29","Saturday"
"748",3.55439814714801,0,0,1,0,0,0,0,0,0,1,0,1070,11,58,0,742,0,0,123,"2019-06-29","Saturday"
"749",2.86166196850321,0,0,1,0,0,0,0,0,0,0,1,2665,5,74,0,903,0,0,214.05,"2019-06-30","Sunday"
"750",3.67696253742444,0,1,1,0,0,0,0,0,0,0,1,2340,9,68,0,1211,0,0,94.03,"2019-06-30","Sunday"
"751",3.84344531048091,0,0,1,0,0,0,0,0,0,0,1,525,9,63,0,720,0,0,212.04,"2019-06-30","Sunday"
"752",3.10289912940708,0,1,1,0,0,0,0,0,0,0,1,480,13,78,5,625,0,0,30,"2019-06-30","Sunday"
"753",6.11955073301113,0,0,1,0,0,0,0,0,0,0,1,985,11,39,0,645,0,0,231.13,"2019-06-30","Sunday"
"754",3.84712597805891,0,0,1,0,0,0,0,0,0,0,1,730,7,14,0,559,0,0,231.11,"2019-06-30","Sunday"
"755",8.58126814881881,0,1,1,0,0,0,0,0,0,0,1,2340,9,68,0,1211,0,0,94.03,"2019-06-30","Sunday"
"756",3.19122533382284,0,1,1,0,0,0,0,0,0,0,1,955,5,57,1,505,0,0,208.01,"2019-06-30","Sunday"
"757",3.69823254942795,0,1,1,0,0,0,0,0,0,0,1,2245,3,82,2,956,0,0,100.01,"2019-06-30","Sunday"
"758",2.71894910241854,0,0,1,0,0,0,0,0,0,0,1,985,11,39,0,645,0,0,231.13,"2019-06-30","Sunday"
"759",3.81261593278971,0,0,1,0,0,0,0,0,0,0,1,2015,10,68,0,1666,0,0,226,"2019-06-30","Sunday"
"760",4.56980407526833,0,1,1,0,0,0,0,0,0,0,1,2340,9,68,0,1211,0,0,94.03,"2019-06-30","Sunday"
"761",3.9652703900862,0,1,1,0,0,0,0,0,0,0,1,2305,10,70,2,677,0,0,204,"2019-06-30","Sunday"
"762",2.09154575221494,0,0,1,0,0,0,0,0,0,0,1,1260,11,31,0,476,0,0,101.15,"2019-06-30","Sunday"
"763",4.18286816804711,0,1,1,0,0,0,0,0,0,0,1,2245,3,82,2,956,0,0,100.01,"2019-06-30","Sunday"
"764",5.22475868225335,0,1,1,0,0,0,0,0,0,0,1,2305,10,70,2,677,0,0,204,"2019-06-30","Sunday"
"765",1.76506517419564,0,1,1,0,0,0,0,0,0,0,1,2925,9,79,0,1119,0,0,94.02,"2019-06-30","Sunday"
"766",1.35597902646528,0,1,1,0,0,0,0,0,0,0,1,2925,9,79,0,1119,0,0,94.02,"2019-06-30","Sunday"
"767",4.61142988363919,0,0,1,0,0,0,0,0,0,0,1,2665,5,74,0,903,0,0,214.05,"2019-06-30","Sunday"
"768",2.92215617132643,0,0,1,0,0,0,0,0,0,0,1,985,11,39,0,645,0,0,231.13,"2019-06-30","Sunday"
"769",2.60707209786044,0,0,1,0,0,0,0,0,0,0,1,2480,8,50,0,1382,0,0,212.15,"2019-06-30","Sunday"
"770",1.78302191216996,0,1,1,0,0,0,0,0,0,0,1,955,5,57,1,505,0,0,208.01,"2019-06-30","Sunday"
"771",6.24174217404556,0,0,1,0,0,0,0,0,0,0,1,2455,9,14,0,1145,0,0,101.22,"2019-06-30","Sunday"
"772",6.54389211132738,0,1,1,0,0,0,0,0,0,0,1,2340,9,68,0,1211,0,0,94.03,"2019-06-30","Sunday"
"773",2.30379279603793,0,1,1,0,0,0,0,0,0,0,1,2305,10,70,2,677,0,0,204,"2019-06-30","Sunday"
"774",2.46166947953686,0,0,1,0,0,0,0,0,0,0,1,1750,15,54,0,936,0,0,213.01,"2019-06-30","Sunday"
"775",5.09928021825065,0,0,1,0,0,0,0,0,0,0,1,730,7,14,0,559,0,0,231.11,"2019-06-30","Sunday"
"776",2.45455130395251,0,0,1,0,0,0,0,0,0,0,1,1810,8,95,0,2264,0,0,225,"2019-06-30","Sunday"
"777",4.10411927376864,0,1,1,0,0,0,0,0,0,0,1,480,13,78,5,625,0,0,30,"2019-06-30","Sunday"
"778",2.73660246990023,0,1,1,0,0,0,0,0,0,0,1,480,13,78,5,625,0,0,30,"2019-06-30","Sunday"
"779",11.3289689472602,0,1,1,0,0,0,0,0,0,0,1,1655,39,87,7,347,0,0,4,"2019-06-30","Sunday"
"780",2.91125674957464,0,1,1,0,0,0,0,0,0,0,1,480,13,78,5,625,0,0,30,"2019-06-30","Sunday"
"781",4.98630146835787,0,1,1,0,0,0,0,0,0,0,1,2305,10,70,2,677,0,0,204,"2019-06-30","Sunday"
"782",6.65571865982013,0,1,1,0,0,0,0,0,0,0,1,2305,10,70,2,677,0,0,204,"2019-06-30","Sunday"
"783",2.08254839842262,0,1,1,0,0,0,0,0,0,0,1,2305,10,70,2,677,0,0,204,"2019-06-30","Sunday"
"784",5.35964525785037,0,1,1,0,0,0,0,0,0,0,1,2925,9,79,0,1119,0,0,94.02,"2019-06-30","Sunday"
"785",3.59765457524581,0,0,1,0,0,0,0,0,0,0,1,2015,10,68,0,1666,0,0,226,"2019-06-30","Sunday"
"786",5.65614350087541,0,1,1,0,0,0,0,0,0,0,1,2245,3,82,2,956,0,0,100.01,"2019-06-30","Sunday"
"787",3.718446327975,0,0,1,0,0,0,0,0,0,0,1,1810,8,95,0,2264,0,0,225,"2019-06-30","Sunday"
"788",6.30951559915466,0,0,1,0,0,0,0,0,0,0,1,2015,10,68,0,1666,0,0,226,"2019-06-30","Sunday"
"789",2.69382069141929,0,1,1,0,0,0,0,0,0,0,1,955,5,57,1,505,0,0,208.01,"2019-06-30","Sunday"
"790",1.80123783802603,0,0,1,0,0,0,0,0,0,0,1,730,7,14,0,559,0,0,231.11,"2019-06-30","Sunday"
"791",1.84031027909426,0,0,1,0,0,0,0,0,0,0,1,730,7,14,0,559,0,0,231.11,"2019-06-30","Sunday"
"792",2.76997818613451,0,0,1,0,0,0,0,0,0,0,1,2665,5,74,0,903,0,0,214.05,"2019-06-30","Sunday"
"793",6.75836513387839,0,1,1,0,0,0,0,0,0,0,1,480,13,78,5,625,0,0,30,"2019-06-30","Sunday"
"794",1.96410423084021,0,0,1,0,0,0,0,0,0,0,1,1260,11,31,0,476,0,0,101.15,"2019-06-30","Sunday"
"795",2.10323651269924,0,0,1,0,0,0,0,0,0,0,1,985,11,39,0,645,0,0,231.13,"2019-06-30","Sunday"
"796",4.4387290221328,0,1,1,0,0,0,0,0,0,0,1,1655,39,87,7,347,0,0,4,"2019-06-30","Sunday"
"797",3.96056016325021,0,1,1,0,0,0,0,0,0,0,1,480,13,78,5,625,0,0,30,"2019-06-30","Sunday"
"798",5.71641924423254,0,0,1,0,0,0,0,0,0,0,1,2610,9,59,3,1375,0,0,101.1,"2019-06-30","Sunday"
"799",5.14856051345635,0,1,1,0,0,0,0,0,0,0,1,1655,39,87,7,347,0,0,4,"2019-06-30","Sunday"
"800",3.41094054971113,0,1,1,0,0,0,0,0,0,0,1,2305,10,70,2,677,0,0,204,"2019-06-30","Sunday"
"801",5.65328895125496,0,1,1,0,0,0,0,0,0,0,1,1655,39,87,7,347,0,0,4,"2019-06-30","Sunday"
"802",2.61196230531883,0,0,1,0,0,0,0,0,0,0,1,2480,8,50,0,1382,0,0,212.15,"2019-06-30","Sunday"
"803",5.26191432623941,0,1,1,0,0,0,0,0,0,0,1,2925,9,79,0,1119,0,0,94.02,"2019-06-30","Sunday"
"804",3.93258253674008,0,1,1,0,0,0,0,0,0,0,1,2305,10,70,2,677,0,0,204,"2019-06-30","Sunday"
"805",4.65310528034303,0,1,1,0,0,0,0,0,0,0,1,480,13,78,5,625,0,0,30,"2019-06-30","Sunday"
"806",4.26750294581676,0,1,1,0,0,0,0,0,0,0,1,1655,39,87,7,347,0,0,4,"2019-06-30","Sunday"
"807",1.45515318351201,0,0,1,0,0,0,0,0,0,0,1,2665,5,74,0,903,0,0,214.05,"2019-06-30","Sunday"
"808",4.51470601126,0,1,1,0,0,0,0,0,0,0,1,480,13,78,5,625,0,0,30,"2019-06-30","Sunday"
"809",5.368659629459,0,0,1,0,0,0,0,0,0,0,1,1810,8,95,0,2264,0,0,225,"2019-06-30","Sunday"
"810",7.3760960956921,0,1,1,0,0,0,0,0,0,0,1,955,5,57,1,505,0,0,208.01,"2019-06-30","Sunday"
"811",5.35228641486312,0,1,1,0,0,0,0,0,0,0,1,2395,52,81,7,748,0,0,12.02,"2019-06-30","Sunday"
"812",2.42101035269788,0,1,1,0,0,0,0,0,0,0,1,520,14,86,2,487,0,0,42,"2019-06-30","Sunday"
"813",6.37094701741359,0,1,1,0,0,0,0,0,0,0,1,615,57,73,0,556,0,0,26,"2019-06-30","Sunday"
"814",2.58193148901863,0,1,1,0,0,0,0,0,0,0,1,460,56,96,4,374,0,0,35,"2019-06-30","Sunday"
"815",3.39849403904295,0,1,1,0,0,0,0,0,0,0,1,2395,52,81,7,748,0,0,12.02,"2019-06-30","Sunday"
"816",3.38148241400316,0,1,1,0,0,0,0,0,0,0,1,1055,74,86,6,3135,0,0,19,"2019-06-30","Sunday"
"817",7.42610904201213,0,1,1,0,0,0,0,0,0,0,1,520,14,86,2,487,0,0,42,"2019-06-30","Sunday"
"818",7.28261084884592,0,1,1,0,0,0,0,0,0,0,1,2395,52,81,7,748,0,0,12.02,"2019-06-30","Sunday"
"819",6.12577521019247,0,1,1,0,0,0,0,0,0,0,1,2395,52,81,7,748,0,0,12.02,"2019-06-30","Sunday"
"820",4.54676666125108,0,1,1,0,0,0,0,0,0,0,1,520,14,86,2,487,0,0,42,"2019-06-30","Sunday"
"821",4.13977783675729,0,1,1,0,0,0,0,0,0,0,1,505,5,24,0,420,0,0,85,"2019-06-30","Sunday"
"822",2.79092348673127,0,1,1,0,0,0,0,0,0,0,1,615,57,60,0,556,0,0,26,"2019-06-30","Sunday"
"823",4.74196780844461,0,1,1,0,0,0,0,0,0,0,1,605,9,66,1,609,0,0,25,"2019-06-30","Sunday"
"824",5.02787321804014,0,1,1,0,0,0,0,0,0,0,1,615,57,73,0,556,0,0,26,"2019-06-30","Sunday"
"825",3.65414366237102,0,1,1,0,0,0,0,0,0,0,1,520,14,86,2,487,0,0,42,"2019-06-30","Sunday"
"826",3.9549564778317,0,1,1,0,0,0,0,0,0,0,1,1640,14,43,0,1736,0,0,81.02,"2019-06-30","Sunday"
"827",5.5453862729909,0,1,1,0,0,0,0,0,0,0,1,505,5,24,0,420,0,0,85,"2019-06-30","Sunday"
"828",1.30526253916038,0,1,1,0,0,0,0,0,0,0,1,460,56,96,4,374,0,0,35,"2019-06-30","Sunday"
"829",3.14267515387085,0,1,1,0,0,0,0,0,0,0,1,520,14,86,2,487,0,0,42,"2019-06-30","Sunday"
"830",1.7550578401606,0,1,1,0,0,0,0,0,0,0,1,1640,14,43,0,1736,0,0,81.02,"2019-06-30","Sunday"
"831",2.97008664806354,0,1,1,0,0,0,0,0,0,0,1,615,57,73,0,556,0,0,26,"2019-06-30","Sunday"
"832",3.20453846710356,0,1,1,0,0,0,0,0,0,0,1,460,56,96,4,374,0,0,35,"2019-06-30","Sunday"
"833",3.27570945817812,0,1,1,0,0,0,0,0,0,0,1,460,56,96,4,374,0,0,35,"2019-06-30","Sunday"
"834",4.40026790932738,0,1,1,0,0,0,0,0,0,0,1,460,56,79,4,374,0,0,35,"2019-06-30","Sunday"
"835",2.86100344846278,0,1,1,0,0,0,0,0,0,0,1,680,7,33,0,496,0,0,40,"2019-06-30","Sunday"
"836",4.17456257332919,0,1,1,0,0,0,0,0,0,0,1,615,57,73,0,556,0,0,26,"2019-06-30","Sunday"
"837",2.13612909512217,0,1,1,0,0,0,0,0,0,0,1,460,56,96,4,374,0,0,35,"2019-06-30","Sunday"
"838",9.97542215201591,0,1,1,0,0,0,0,0,0,0,1,2395,52,81,7,748,0,0,12.02,"2019-06-30","Sunday"
"839",3.92439136945729,0,1,1,0,0,0,0,0,0,0,1,605,9,66,1,609,0,0,25,"2019-06-30","Sunday"
"840",5.1736420887736,0,1,1,0,0,0,0,0,0,0,1,1055,74,86,6,3135,0,0,19,"2019-06-30","Sunday"
"841",3.00350546345892,0,1,1,0,0,0,0,0,0,0,1,520,14,86,2,487,0,0,42,"2019-06-30","Sunday"
"842",2.5766519890964,0,1,1,0,0,0,0,0,0,0,1,1055,74,86,6,3135,0,0,19,"2019-06-30","Sunday"
"843",1.96194574378373,0,1,1,0,0,0,0,0,0,0,1,460,56,79,4,374,0,0,35,"2019-06-30","Sunday"
"844",2.7678558771146,0,1,1,0,0,0,0,0,0,0,1,615,57,73,0,556,0,0,26,"2019-06-30","Sunday"
"845",1.5446485346448,0,1,1,0,0,0,0,0,0,0,1,520,14,86,2,487,0,0,42,"2019-06-30","Sunday"
"846",5.39687775532334,0,1,1,0,0,0,0,0,0,0,1,605,9,66,1,609,0,0,25,"2019-06-30","Sunday"
"847",3.66298518267745,0,1,1,0,0,0,0,0,0,0,1,2395,52,81,7,748,0,0,12.02,"2019-06-30","Sunday"
"848",6.84417619157212,0,1,1,0,0,0,0,0,0,0,1,460,56,96,4,374,0,0,35,"2019-06-30","Sunday"
"849",4.2666802395135,0,1,1,0,0,0,0,0,0,0,1,605,9,66,1,609,0,0,25,"2019-06-30","Sunday"
"850",7.31062146009549,0,1,1,0,0,0,0,0,0,0,1,605,9,66,1,609,0,0,25,"2019-06-30","Sunday"
"851",4.68487902223621,0,1,1,0,0,0,0,0,0,0,1,1040,54,91,11,1134,0,0,119,"2019-06-30","Sunday"
"852",2.69941375328886,0,1,1,0,0,0,0,0,0,0,1,615,57,73,0,556,0,0,26,"2019-06-30","Sunday"
"853",2.32575544299653,0,1,1,0,0,0,0,0,0,0,1,520,14,86,2,487,0,0,42,"2019-06-30","Sunday"
"854",4.77402360781564,0,1,1,0,0,0,0,0,0,0,1,1055,74,86,6,3135,0,0,19,"2019-06-30","Sunday"
"855",1.55799601224349,0,1,1,0,0,0,0,0,0,0,1,460,56,96,4,374,0,0,35,"2019-06-30","Sunday"
"856",1.81308898063127,0,1,1,0,0,0,0,0,0,0,1,1040,54,91,11,1134,0,0,119,"2019-06-30","Sunday"
"857",8.1018510461092,0,1,1,0,0,0,0,0,0,0,1,605,9,66,1,609,0,0,25,"2019-06-30","Sunday"
"858",4.49970391559326,0,1,1,0,0,0,0,0,0,0,1,1040,54,91,11,1134,0,0,119,"2019-06-30","Sunday"
"859",5.3166574804211,0,1,1,0,0,0,0,0,0,0,1,1040,54,91,11,1134,0,0,119,"2019-06-30","Sunday"
"860",4.12986440604385,0,1,1,0,0,0,0,0,0,0,1,680,7,33,0,496,0,0,40,"2019-06-30","Sunday"
"861",2.18873392629656,0,1,1,0,0,0,0,0,0,0,1,1055,74,86,6,3135,0,0,19,"2019-06-30","Sunday"
"862",6.77898676952599,0,1,1,0,0,0,0,0,0,0,1,1055,74,86,6,3135,0,0,19,"2019-06-30","Sunday"
"863",2.74020885114432,0,1,1,0,0,0,0,0,0,0,1,1055,74,86,6,3135,0,0,19,"2019-06-30","Sunday"
"864",3.84662097508009,0,1,1,0,0,0,0,0,0,0,1,505,5,24,0,420,0,0,85,"2019-06-30","Sunday"
"865",5.13882219803523,0,1,1,0,0,0,0,0,0,0,1,460,56,79,4,374,0,0,35,"2019-06-30","Sunday"
"866",6.1831880918195,0,1,1,0,0,0,0,0,0,0,1,2395,52,92,7,748,0,0,12.02,"2019-06-30","Sunday"
"867",5.28325438971092,0,1,1,0,0,0,0,0,0,0,1,615,57,73,0,556,0,0,26,"2019-06-30","Sunday"
"868",2.38399279480082,0,1,1,0,0,0,0,0,0,0,1,460,56,96,4,374,0,0,35,"2019-06-30","Sunday"
"869",4.70426057401796,0,1,1,0,0,0,0,0,0,0,1,605,9,66,1,609,0,0,25,"2019-06-30","Sunday"
"870",5.56759256801442,0,1,1,0,0,0,0,0,0,0,1,680,7,33,0,496,0,0,40,"2019-06-30","Sunday"
"871",4.31822346222793,0,1,1,0,0,0,0,0,0,0,1,1040,54,91,11,1134,0,0,119,"2019-06-30","Sunday"
"872",4.47884396332355,0,1,1,0,0,0,0,0,0,0,1,1040,54,91,11,1134,0,0,119,"2019-06-30","Sunday"
"873",9.43532904661577,0,1,1,0,0,0,0,0,0,0,1,2395,52,81,7,748,0,0,12.02,"2019-06-30","Sunday"
"874",4.70526229933103,0,1,1,0,0,0,0,0,0,0,1,615,57,73,0,556,0,0,26,"2019-06-30","Sunday"
"875",7.10171519863665,0,1,1,0,0,0,0,0,0,0,1,615,57,73,0,556,0,0,26,"2019-06-30","Sunday"
"876",2.62381404099472,0,1,1,0,0,0,0,0,0,0,1,2395,52,81,7,748,0,0,12.02,"2019-06-30","Sunday"
"877",7.40596806079903,0,1,1,0,0,0,0,0,0,0,1,2395,52,92,7,748,0,0,12.02,"2019-06-30","Sunday"
"878",1.32050448784565,0,1,1,0,0,0,0,0,0,0,1,1040,54,91,11,1134,0,0,119,"2019-06-30","Sunday"
"879",4.65690484007703,0,1,1,0,0,0,0,0,0,0,1,2395,52,81,7,748,0,0,12.02,"2019-06-30","Sunday"
"880",1.41620132740183,0,1,1,0,0,0,0,0,0,0,1,460,56,79,4,374,0,0,35,"2019-06-30","Sunday"
"881",2.8196487031438,0,1,1,0,0,0,0,0,0,0,1,1055,74,86,6,3135,0,0,19,"2019-06-30","Sunday"
"882",3.8876682308005,0,1,1,0,0,0,0,0,0,0,1,1055,74,86,6,3135,0,0,19,"2019-06-30","Sunday"
"883",6.01904064010121,0,1,1,0,0,0,0,0,0,0,1,615,57,73,0,556,0,0,26,"2019-06-30","Sunday"
"884",4.28492838353472,0,1,1,0,0,0,0,0,0,0,1,520,5,28,0,1202,0,0,76.03,"2019-06-30","Sunday"
"885",3.83256843692481,0,0,1,0,0,0,0,0,0,0,1,1070,11,58,0,742,0,0,123,"2019-06-30","Sunday"
"886",4.13050330479995,0,1,1,0,0,0,0,0,0,0,1,185,8,43,0,381,0,0,66.02,"2019-06-30","Sunday"
"887",2.02253568395119,0,1,1,0,0,0,0,0,0,0,1,520,5,28,0,1202,0,0,76.03,"2019-06-30","Sunday"
"888",5.49817811512387,0,0,1,0,0,0,0,0,0,0,1,1070,11,58,0,742,0,0,123,"2019-06-30","Sunday"
"889",3.56920695873836,0,1,1,0,0,0,0,0,0,0,1,520,5,28,0,1202,0,0,76.03,"2019-06-30","Sunday"
"890",3.59975939666765,0,0,1,0,0,0,0,0,0,0,1,1070,11,61,0,742,0,0,123,"2019-06-30","Sunday"
"891",4.09995510278088,0,1,1,0,0,0,0,0,0,0,1,185,8,43,0,381,0,0,66.02,"2019-06-30","Sunday"
"892",2.73120947815373,0,1,1,0,0,0,0,0,0,0,1,185,8,43,0,381,0,0,66.02,"2019-06-30","Sunday"
"893",3.13893611688408,0,1,1,0,0,0,0,0,0,0,1,185,8,43,0,381,0,0,66.02,"2019-06-30","Sunday"
"894",6.33798828225112,0,0,1,0,0,0,0,0,0,0,1,1070,11,58,0,742,0,0,123,"2019-06-30","Sunday"
"895",1.78995895401614,0,1,0,0,0,1,0,0,0,0,0,2305,10,70,2,677,0,0,204,"2019-07-01","Monday"
"896",2.24221712165507,0,0,0,0,0,1,0,0,0,0,0,730,7,14,0,559,0,0,231.11,"2019-07-01","Monday"
"897",2.47094645013135,0,0,0,0,0,1,0,0,0,0,0,2665,5,74,0,903,0,0,214.05,"2019-07-01","Monday"
